zpid,schoolName,schoolRating,type,gradeLevel,grades,distanceFromListing,link,lastUpdated
102972460,Ps 6 Lillie D Blake,9,Public,Primary,PK-5,0.4,https://www.greatschools.org/new-york/new-york/2042-Ps-6-Lillie-D-Blake/,2024-11-27 06:13:47.193574 UTC
244801459,Ps 6 Lillie D Blake,9,Public,Primary,PK-5,0.2,https://www.greatschools.org/new-york/new-york/2042-Ps-6-Lillie-D-Blake/,2024-11-27 06:13:47.193574 UTC
31540213,Ps 6 Lillie D Blake,9,Public,Primary,PK-5,0.1,https://www.greatschools.org/new-york/new-york/2042-Ps-6-Lillie-D-Blake/,2024-11-21 11:09:29.025827 UTC
79505310,Ps 6 Lillie D Blake,9,Public,Primary,PK-5,0.2,https://www.greatschools.org/new-york/new-york/2042-Ps-6-Lillie-D-Blake/,2024-11-21 11:09:29.025827 UTC
31524147,Ps 9 Sarah Anderson,8,Public,Primary,PK-5,0.2,https://www.greatschools.org/new-york/new-york/2050-Ps-9-Sarah-Anderson/,2024-11-23 06:36:42.205218 UTC
442771573,Ps 9 Sarah Anderson,8,Public,Primary,PK-5,0.2,https://www.greatschools.org/new-york/new-york/2050-Ps-9-Sarah-Anderson/,2024-11-23 06:36:42.205218 UTC
31524147,Ps 9 Sarah Anderson,8,Public,Primary,PK-5,0.2,https://www.greatschools.org/new-york/new-york/2050-Ps-9-Sarah-Anderson/,2024-11-23 06:38:32.696502 UTC
442771573,Ps 9 Sarah Anderson,8,Public,Primary,PK-5,0.2,https://www.greatschools.org/new-york/new-york/2050-Ps-9-Sarah-Anderson/,2024-11-23 06:38:32.696502 UTC
31524147,Ps 9 Sarah Anderson,8,Public,Primary,PK-5,0.2,https://www.greatschools.org/new-york/new-york/2050-Ps-9-Sarah-Anderson/,2024-11-23 06:39:45.005993 UTC
442771573,Ps 9 Sarah Anderson,8,Public,Primary,PK-5,0.2,https://www.greatschools.org/new-york/new-york/2050-Ps-9-Sarah-Anderson/,2024-11-23 06:39:45.005993 UTC
31524147,Ps 9 Sarah Anderson,8,Public,Primary,PK-5,0.2,https://www.greatschools.org/new-york/new-york/2050-Ps-9-Sarah-Anderson/,2024-11-24 05:51:59.805116 UTC
244869086,Ps 9 Sarah Anderson,8,Public,Primary,PK-5,0.2,https://www.greatschools.org/new-york/new-york/2050-Ps-9-Sarah-Anderson/,2024-11-27 06:13:47.193574 UTC
244727383,Ps 9 Sarah Anderson,8,Public,Primary,PK-5,0.3,https://www.greatschools.org/new-york/new-york/2050-Ps-9-Sarah-Anderson/,2024-11-21 14:20:38.213508 UTC
442771573,Ps 9 Sarah Anderson,8,Public,Primary,PK-5,0.2,https://www.greatschools.org/new-york/new-york/2050-Ps-9-Sarah-Anderson/,2024-11-22 11:25:39.370306 UTC
442771573,Ps 9 Sarah Anderson,8,Public,Primary,PK-5,0.2,https://www.greatschools.org/new-york/new-york/2050-Ps-9-Sarah-Anderson/,2024-11-23 06:35:29.098275 UTC
31524147,Ps 9 Sarah Anderson,8,Public,Primary,PK-5,0.2,https://www.greatschools.org/new-york/new-york/2050-Ps-9-Sarah-Anderson/,2024-11-23 06:35:29.098275 UTC
338593958,Ps 125 Ralph Bunche,6,Public,Primary,PK-5,0.2,https://www.greatschools.org/new-york/new-york/2420-Ps-125-Ralph-Bunche/,2024-11-22 11:25:39.370306 UTC
72534106,Ps 155 William Paca,2,Public,Primary,PK-5,0.1,https://www.greatschools.org/new-york/new-york/2517-Ps-155-William-Paca/,2024-11-27 06:13:47.193574 UTC
245470471,Ps 13 Clement C Moore,5,Public,Primary,PK-5,0.1,https://www.greatschools.org/new-york/queens/2062-Ps-13-Clement-C-Moore/,2024-11-23 09:30:22.381606 UTC
32195920,Ps 15 Jackie Robinson,6,Public,Primary,PK-5,0.4,https://www.greatschools.org/new-york/queens/2070-Ps-15-Jackie-Robinson/,2024-11-29 05:32:39.695397 UTC
32195920,Ps 15 Jackie Robinson,6,Public,Primary,PK-5,0.4,https://www.greatschools.org/new-york/queens/2070-Ps-15-Jackie-Robinson/,2024-11-28 06:03:26.602665 UTC
32195470,Ps 15 Jackie Robinson,6,Public,Primary,PK-5,0.6,https://www.greatschools.org/new-york/queens/2070-Ps-15-Jackie-Robinson/,2024-11-27 09:23:19.830028 UTC
32195624,Ps 15 Jackie Robinson,6,Public,Primary,PK-5,0.2,https://www.greatschools.org/new-york/queens/2070-Ps-15-Jackie-Robinson/,2024-11-22 14:21:59.768243 UTC
442825214,Ps 69 Jackson Heights,6,Public,Primary,PK-5,0.3,https://www.greatschools.org/new-york/queens/2258-Ps-69-Jackson-Heights/,2024-11-23 06:36:42.205218 UTC
442825214,Ps 69 Jackson Heights,6,Public,Primary,PK-5,0.3,https://www.greatschools.org/new-york/queens/2258-Ps-69-Jackson-Heights/,2024-11-23 06:38:32.696502 UTC
442825214,Ps 69 Jackson Heights,6,Public,Primary,PK-5,0.3,https://www.greatschools.org/new-york/queens/2258-Ps-69-Jackson-Heights/,2024-11-23 06:39:45.005993 UTC
31957942,Ps 69 Jackson Heights,6,Public,Primary,PK-5,0.1,https://www.greatschools.org/new-york/queens/2258-Ps-69-Jackson-Heights/,2024-11-27 09:23:19.830028 UTC
2055281678,Ps 69 Jackson Heights,6,Public,Primary,PK-5,0.1,https://www.greatschools.org/new-york/queens/2258-Ps-69-Jackson-Heights/,2024-11-22 14:21:59.768243 UTC
442825214,Ps 69 Jackson Heights,6,Public,Primary,PK-5,0.3,https://www.greatschools.org/new-york/queens/2258-Ps-69-Jackson-Heights/,2024-11-23 06:35:29.098275 UTC
31936134,Ps 76 William Hallett,5,Public,Primary,PK-5,0.3,https://www.greatschools.org/new-york/queens/2280-Ps-76-William-Hallett/,2024-11-20 23:54:07.087739 UTC
32221363,Ps 104 The Bays Water,5,Public,Primary,PK-5,0.3,https://www.greatschools.org/new-york/queens/2357-Ps-104-The-Bays-Water/,2024-11-24 05:51:59.805116 UTC
2097413268,Ps 104 The Bays Water,5,Public,Primary,PK-5,0.3,https://www.greatschools.org/new-york/queens/2357-Ps-104-The-Bays-Water/,2024-11-26 06:02:41.046157 UTC
32035347,Ps 184 Flushing Manor,7,Public,Primary,PK-5,0.4,https://www.greatschools.org/new-york/queens/2585-Ps-184-Flushing-Manor/,2024-11-24 05:51:59.805116 UTC
112510869,Ps 184 Flushing Manor,7,Public,Primary,PK-5,0.2,https://www.greatschools.org/new-york/queens/2585-Ps-184-Flushing-Manor/,2024-11-20 23:54:07.087739 UTC
31981100,Ps 229 Emanuel Kaplan,7,Public,Primary,PK-5,0.3,https://www.greatschools.org/new-york/queens/2681-Ps-229-Emanuel-Kaplan/,2024-11-20 23:54:07.087739 UTC
31981762,Ps 229 Emanuel Kaplan,7,Public,Primary,PK-5,0.4,https://www.greatschools.org/new-york/queens/2681-Ps-229-Emanuel-Kaplan/,2024-11-27 06:13:47.193574 UTC
31981100,Ps 229 Emanuel Kaplan,7,Public,Primary,PK-5,0.3,https://www.greatschools.org/new-york/queens/2681-Ps-229-Emanuel-Kaplan/,2024-11-21 11:09:29.025827 UTC
31980641,Ps 229 Emanuel Kaplan,7,Public,Primary,PK-5,0.6,https://www.greatschools.org/new-york/queens/2681-Ps-229-Emanuel-Kaplan/,2024-11-21 14:20:38.213508 UTC
31983116,Ps 229 Emanuel Kaplan,7,Public,Primary,PK-5,0.3,https://www.greatschools.org/new-york/queens/2681-Ps-229-Emanuel-Kaplan/,2024-11-21 14:20:38.213508 UTC
31983425,Ps 229 Emanuel Kaplan,7,Public,Primary,PK-5,0.2,https://www.greatschools.org/new-york/queens/2681-Ps-229-Emanuel-Kaplan/,2024-11-22 11:25:39.370306 UTC
31984295,Ps 229 Emanuel Kaplan,7,Public,Primary,PK-5,0.3,https://www.greatschools.org/new-york/queens/2681-Ps-229-Emanuel-Kaplan/,2024-11-22 14:21:59.768243 UTC
2067508904,Ps 182 Samantha Smith,3,Public,Primary,PK-5,0.1,https://www.greatschools.org/new-york/queens/2929-Ps-182-Samantha-Smith/,2024-11-25 05:33:30.373085 UTC
2067508904,Ps 182 Samantha Smith,3,Public,Primary,PK-5,0.1,https://www.greatschools.org/new-york/queens/2929-Ps-182-Samantha-Smith/,2024-11-26 06:02:41.046157 UTC
32280283,Ps 29 Bardwell,7,Public,Primary,PK-5,0.4,https://www.greatschools.org/new-york/staten-island/2114-Ps-29-Bardwell/,2024-11-23 06:36:42.205218 UTC
32288812,Ps 29 Bardwell,7,Public,Primary,PK-5,0.8,https://www.greatschools.org/new-york/staten-island/2114-Ps-29-Bardwell/,2024-11-23 06:36:42.205218 UTC
32280283,Ps 29 Bardwell,7,Public,Primary,PK-5,0.4,https://www.greatschools.org/new-york/staten-island/2114-Ps-29-Bardwell/,2024-11-23 06:38:32.696502 UTC
32288812,Ps 29 Bardwell,7,Public,Primary,PK-5,0.8,https://www.greatschools.org/new-york/staten-island/2114-Ps-29-Bardwell/,2024-11-23 06:38:32.696502 UTC
32280283,Ps 29 Bardwell,7,Public,Primary,PK-5,0.4,https://www.greatschools.org/new-york/staten-island/2114-Ps-29-Bardwell/,2024-11-23 06:39:45.005993 UTC
32288812,Ps 29 Bardwell,7,Public,Primary,PK-5,0.8,https://www.greatschools.org/new-york/staten-island/2114-Ps-29-Bardwell/,2024-11-23 06:39:45.005993 UTC
32289310,Ps 29 Bardwell,7,Public,Primary,PK-5,0.4,https://www.greatschools.org/new-york/staten-island/2114-Ps-29-Bardwell/,2024-11-20 23:54:07.087739 UTC
32289216,Ps 29 Bardwell,7,Public,Primary,PK-5,0.2,https://www.greatschools.org/new-york/staten-island/2114-Ps-29-Bardwell/,2024-11-28 06:03:26.602665 UTC
32280419,Ps 29 Bardwell,7,Public,Primary,PK-5,0.2,https://www.greatschools.org/new-york/staten-island/2114-Ps-29-Bardwell/,2024-11-28 06:03:26.602665 UTC
32280419,Ps 29 Bardwell,7,Public,Primary,PK-5,0.2,https://www.greatschools.org/new-york/staten-island/2114-Ps-29-Bardwell/,2024-11-27 06:13:47.193574 UTC
32281406,Ps 29 Bardwell,7,Public,Primary,PK-5,0.5,https://www.greatschools.org/new-york/staten-island/2114-Ps-29-Bardwell/,2024-11-27 06:13:47.193574 UTC
32288907,Ps 29 Bardwell,7,Public,Primary,PK-5,0.8,https://www.greatschools.org/new-york/staten-island/2114-Ps-29-Bardwell/,2024-11-28 09:24:51.68519 UTC
32290656,Ps 29 Bardwell,7,Public,Primary,PK-5,0.7,https://www.greatschools.org/new-york/staten-island/2114-Ps-29-Bardwell/,2024-11-22 14:21:59.768243 UTC
32288812,Ps 29 Bardwell,7,Public,Primary,PK-5,0.8,https://www.greatschools.org/new-york/staten-island/2114-Ps-29-Bardwell/,2024-11-23 06:35:29.098275 UTC
32280283,Ps 29 Bardwell,7,Public,Primary,PK-5,0.4,https://www.greatschools.org/new-york/staten-island/2114-Ps-29-Bardwell/,2024-11-23 06:35:29.098275 UTC
32330103,Stephanie a Vierno School (The),6,Public,Primary,PK-5,0.4,https://www.greatschools.org/new-york/staten-island/2162-Ps-41-New-Dorp/,2024-11-23 06:36:42.205218 UTC
32330103,Stephanie a Vierno School (The),6,Public,Primary,PK-5,0.4,https://www.greatschools.org/new-york/staten-island/2162-Ps-41-New-Dorp/,2024-11-23 06:38:32.696502 UTC
32330103,Stephanie a Vierno School (The),6,Public,Primary,PK-5,0.4,https://www.greatschools.org/new-york/staten-island/2162-Ps-41-New-Dorp/,2024-11-23 06:39:45.005993 UTC
32335072,Stephanie a Vierno School (The),6,Public,Primary,PK-5,0.8,https://www.greatschools.org/new-york/staten-island/2162-Ps-41-New-Dorp/,2024-11-20 23:54:07.087739 UTC
32330667,Stephanie a Vierno School (The),6,Public,Primary,PK-5,0.4,https://www.greatschools.org/new-york/staten-island/2162-Ps-41-New-Dorp/,2024-11-20 23:54:07.087739 UTC
32337341,Stephanie a Vierno School (The),6,Public,Primary,PK-5,0.7,https://www.greatschools.org/new-york/staten-island/2162-Ps-41-New-Dorp/,2024-11-21 00:25:47.011623 UTC
62711068,Stephanie a Vierno School (The),6,Public,Primary,PK-5,1,https://www.greatschools.org/new-york/staten-island/2162-Ps-41-New-Dorp/,2024-11-21 00:25:47.011623 UTC
32337341,Stephanie a Vierno School (The),6,Public,Primary,PK-5,0.7,https://www.greatschools.org/new-york/staten-island/2162-Ps-41-New-Dorp/,2024-11-21 00:24:35.084863 UTC
62711068,Stephanie a Vierno School (The),6,Public,Primary,PK-5,1,https://www.greatschools.org/new-york/staten-island/2162-Ps-41-New-Dorp/,2024-11-21 00:24:35.084863 UTC
32337341,Stephanie a Vierno School (The),6,Public,Primary,PK-5,0.7,https://www.greatschools.org/new-york/staten-island/2162-Ps-41-New-Dorp/,2024-11-21 00:21:30.925251 UTC
62711068,Stephanie a Vierno School (The),6,Public,Primary,PK-5,1,https://www.greatschools.org/new-york/staten-island/2162-Ps-41-New-Dorp/,2024-11-21 00:21:30.925251 UTC
32337341,Stephanie a Vierno School (The),6,Public,Primary,PK-5,0.7,https://www.greatschools.org/new-york/staten-island/2162-Ps-41-New-Dorp/,2024-11-21 00:22:43.688415 UTC
62711068,Stephanie a Vierno School (The),6,Public,Primary,PK-5,1,https://www.greatschools.org/new-york/staten-island/2162-Ps-41-New-Dorp/,2024-11-21 00:22:43.688415 UTC
32334715,Stephanie a Vierno School (The),6,Public,Primary,PK-5,0.6,https://www.greatschools.org/new-york/staten-island/2162-Ps-41-New-Dorp/,2024-11-28 06:03:26.602665 UTC
32334715,Stephanie a Vierno School (The),6,Public,Primary,PK-5,0.6,https://www.greatschools.org/new-york/staten-island/2162-Ps-41-New-Dorp/,2024-11-27 06:13:47.193574 UTC
32334987,Stephanie a Vierno School (The),6,Public,Primary,PK-5,0.8,https://www.greatschools.org/new-york/staten-island/2162-Ps-41-New-Dorp/,2024-11-27 09:23:19.830028 UTC
32335072,Stephanie a Vierno School (The),6,Public,Primary,PK-5,0.8,https://www.greatschools.org/new-york/staten-island/2162-Ps-41-New-Dorp/,2024-11-21 11:09:29.025827 UTC
32330667,Stephanie a Vierno School (The),6,Public,Primary,PK-5,0.4,https://www.greatschools.org/new-york/staten-island/2162-Ps-41-New-Dorp/,2024-11-21 11:09:29.025827 UTC
62711068,Stephanie a Vierno School (The),6,Public,Primary,PK-5,1,https://www.greatschools.org/new-york/staten-island/2162-Ps-41-New-Dorp/,2024-11-21 14:20:38.213508 UTC
32337341,Stephanie a Vierno School (The),6,Public,Primary,PK-5,0.7,https://www.greatschools.org/new-york/staten-island/2162-Ps-41-New-Dorp/,2024-11-21 14:20:38.213508 UTC
32334792,Stephanie a Vierno School (The),6,Public,Primary,PK-5,0.6,https://www.greatschools.org/new-york/staten-island/2162-Ps-41-New-Dorp/,2024-11-22 11:25:39.370306 UTC
32334504,Stephanie a Vierno School (The),6,Public,Primary,PK-5,0.5,https://www.greatschools.org/new-york/staten-island/2162-Ps-41-New-Dorp/,2024-11-22 11:25:39.370306 UTC
32330103,Stephanie a Vierno School (The),6,Public,Primary,PK-5,0.4,https://www.greatschools.org/new-york/staten-island/2162-Ps-41-New-Dorp/,2024-11-23 06:35:29.098275 UTC
32335500,Stephanie a Vierno School (The),6,Public,Primary,PK-5,0.8,https://www.greatschools.org/new-york/staten-island/2162-Ps-41-New-Dorp/,2024-11-24 09:06:08.457609 UTC
32334452,Stephanie a Vierno School (The),6,Public,Primary,PK-5,0.5,https://www.greatschools.org/new-york/staten-island/2162-Ps-41-New-Dorp/,2024-11-26 06:02:41.046157 UTC
32330829,Stephanie a Vierno School (The),6,Public,Primary,PK-5,0.3,https://www.greatschools.org/new-york/staten-island/2162-Ps-41-New-Dorp/,2024-11-26 06:02:41.046157 UTC
32334451,Stephanie a Vierno School (The),6,Public,Primary,PK-5,0.5,https://www.greatschools.org/new-york/staten-island/2162-Ps-41-New-Dorp/,2024-11-26 06:02:41.046157 UTC
10217609,Prince Hall,4,Public,Primary,PK-5,0.6,https://www.greatschools.org/pennsylvania/philadelphia/2160-Prince-Hall/,2024-11-23 09:30:22.381606 UTC
10220022,Prince Hall,4,Public,Primary,PK-5,0.7,https://www.greatschools.org/pennsylvania/philadelphia/2160-Prince-Hall/,2024-11-24 05:51:59.805116 UTC
10255654,Prince Hall,4,Public,Primary,PK-5,0.5,https://www.greatschools.org/pennsylvania/philadelphia/2160-Prince-Hall/,2024-11-20 23:54:07.087739 UTC
10217556,Prince Hall,4,Public,Primary,PK-5,0.5,https://www.greatschools.org/pennsylvania/philadelphia/2160-Prince-Hall/,2024-11-20 23:54:07.087739 UTC
10217715,Prince Hall,4,Public,Primary,PK-5,0.6,https://www.greatschools.org/pennsylvania/philadelphia/2160-Prince-Hall/,2024-11-28 06:03:26.602665 UTC
10215923,Prince Hall,4,Public,Primary,PK-5,0.5,https://www.greatschools.org/pennsylvania/philadelphia/2160-Prince-Hall/,2024-11-27 09:23:19.830028 UTC
10216447,Prince Hall,4,Public,Primary,PK-5,0.5,https://www.greatschools.org/pennsylvania/philadelphia/2160-Prince-Hall/,2024-11-21 11:09:29.025827 UTC
10255654,Prince Hall,4,Public,Primary,PK-5,0.5,https://www.greatschools.org/pennsylvania/philadelphia/2160-Prince-Hall/,2024-11-21 11:09:29.025827 UTC
10216447,Prince Hall,4,Public,Primary,PK-5,0.5,https://www.greatschools.org/pennsylvania/philadelphia/2160-Prince-Hall/,2024-11-22 11:25:39.370306 UTC
29408405,Andrews Elementary School,2,Public,Primary,PK-5,0.3,https://www.greatschools.org/texas/austin/521-Andrews-Elementary-School/,2024-11-23 06:36:42.205218 UTC
29408405,Andrews Elementary School,2,Public,Primary,PK-5,0.3,https://www.greatschools.org/texas/austin/521-Andrews-Elementary-School/,2024-11-23 06:38:32.696502 UTC
29408405,Andrews Elementary School,2,Public,Primary,PK-5,0.3,https://www.greatschools.org/texas/austin/521-Andrews-Elementary-School/,2024-11-23 06:39:45.005993 UTC
29412951,Andrews Elementary School,2,Public,Primary,PK-5,0.6,https://www.greatschools.org/texas/austin/521-Andrews-Elementary-School/,2024-11-23 09:30:22.381606 UTC
29408405,Andrews Elementary School,2,Public,Primary,PK-5,0.3,https://www.greatschools.org/texas/austin/521-Andrews-Elementary-School/,2024-11-23 06:35:29.098275 UTC
339461732,Blanton Elementary School,5,Public,Primary,PK-5,0.8,https://www.greatschools.org/texas/austin/528-Blanton-Elementary-School/,2024-11-23 06:36:42.205218 UTC
339461732,Blanton Elementary School,5,Public,Primary,PK-5,0.8,https://www.greatschools.org/texas/austin/528-Blanton-Elementary-School/,2024-11-23 06:38:32.696502 UTC
339461732,Blanton Elementary School,5,Public,Primary,PK-5,0.8,https://www.greatschools.org/texas/austin/528-Blanton-Elementary-School/,2024-11-23 06:39:45.005993 UTC
145652614,Blanton Elementary School,5,Public,Primary,PK-5,0.8,https://www.greatschools.org/texas/austin/528-Blanton-Elementary-School/,2024-11-23 09:30:22.381606 UTC
2053917398,Blanton Elementary School,5,Public,Primary,PK-5,1.4,https://www.greatschools.org/texas/austin/528-Blanton-Elementary-School/,2024-11-24 05:51:59.805116 UTC
2061436304,Blanton Elementary School,5,Public,Primary,PK-5,1.3,https://www.greatschools.org/texas/austin/528-Blanton-Elementary-School/,2024-11-20 23:54:07.087739 UTC
2061436303,Blanton Elementary School,5,Public,Primary,PK-5,1.3,https://www.greatschools.org/texas/austin/528-Blanton-Elementary-School/,2024-11-29 05:32:39.695397 UTC
29403990,Blanton Elementary School,5,Public,Primary,PK-5,0.5,https://www.greatschools.org/texas/austin/528-Blanton-Elementary-School/,2024-11-29 05:32:39.695397 UTC
120895547,Blanton Elementary School,5,Public,Primary,PK-5,0.9,https://www.greatschools.org/texas/austin/528-Blanton-Elementary-School/,2024-11-27 09:23:19.830028 UTC
2061436304,Blanton Elementary School,5,Public,Primary,PK-5,1.3,https://www.greatschools.org/texas/austin/528-Blanton-Elementary-School/,2024-11-21 11:09:29.025827 UTC
241934927,Blanton Elementary School,5,Public,Primary,PK-5,0.9,https://www.greatschools.org/texas/austin/528-Blanton-Elementary-School/,2024-11-22 11:25:39.370306 UTC
339461732,Blanton Elementary School,5,Public,Primary,PK-5,0.8,https://www.greatschools.org/texas/austin/528-Blanton-Elementary-School/,2024-11-22 11:25:39.370306 UTC
29404046,Blanton Elementary School,5,Public,Primary,PK-5,0.1,https://www.greatschools.org/texas/austin/528-Blanton-Elementary-School/,2024-11-22 11:25:39.370306 UTC
339461732,Blanton Elementary School,5,Public,Primary,PK-5,0.8,https://www.greatschools.org/texas/austin/528-Blanton-Elementary-School/,2024-11-23 06:35:29.098275 UTC
2053917398,Blanton Elementary School,5,Public,Primary,PK-5,1.4,https://www.greatschools.org/texas/austin/528-Blanton-Elementary-School/,2024-11-25 05:33:30.373085 UTC
29414094,Gullett Elementary School,10,Public,Primary,PK-5,0.8,https://www.greatschools.org/texas/austin/545-Gullett-Elementary-School/,2024-11-23 06:36:42.205218 UTC
29414094,Gullett Elementary School,10,Public,Primary,PK-5,0.8,https://www.greatschools.org/texas/austin/545-Gullett-Elementary-School/,2024-11-23 06:38:32.696502 UTC
29414094,Gullett Elementary School,10,Public,Primary,PK-5,0.8,https://www.greatschools.org/texas/austin/545-Gullett-Elementary-School/,2024-11-23 06:39:45.005993 UTC
29413065,Gullett Elementary School,10,Public,Primary,PK-5,1.2,https://www.greatschools.org/texas/austin/545-Gullett-Elementary-School/,2024-11-24 05:51:59.805116 UTC
29421104,Gullett Elementary School,10,Public,Primary,PK-5,0.7,https://www.greatschools.org/texas/austin/545-Gullett-Elementary-School/,2024-11-20 23:54:07.087739 UTC
