zpid,price_knn,price_error
3647468.0,199500.0,0.11293908403734994
3649124.0,327000.0,0.3588235294117647
3649792.0,386000.0,0.4015503875968992
3650932.0,599945.0,0.11119259259259259
3652510.0,332000.0,inf
3652512.0,227450.0,0.03386363636363637
3652998.0,389950.0,0.1332518337408313
3655316.0,94750.0,0.4078125
3656114.0,299949.5,0.347794085670798
3656114.0,377450.0,0.17927810393563817
3656290.0,339900.0,0.33294117647058824
3656884.0,386000.0,0.057534246575342465
3658164.0,329950.0,0.1730576441102757
3660746.0,378500.0,0.06499718626899269
3660792.0,407500.0,0.07265069755198736
3662406.0,642500.0,0.03383458646616541
3662721.0,287500.0,0.39473684210526316
3663993.0,373500.0,0.1413793103448276
3666071.0,567450.0,0.08446272991287512
3666226.0,357400.0,0.44930662557781204
3666337.0,309949.5,0.2231842105263158
3666793.0,292500.0,0.3709677419354839
3668294.0,387400.0,0.03306666666666667
3668471.0,298250.0,0.25428178522315287
3668761.0,327000.0,0.09141428174492915
3669366.0,367000.0,0.49027777777777776
3669366.0,367000.0,0.48671328671328673
3669367.0,1749500.0,0.16711140760507004
3669430.0,330000.0,0.18518518518518517
3671493.0,367450.0,0.16650793650793652
3672145.0,374950.0,0.19365591397849463
3673385.0,362250.0,0.05170157068062827
3673467.0,299949.5,0.03210874475637302
3673484.0,624500.0,0.04257095158597663
3673512.0,339900.0,0.36467289719626167
3674763.0,344900.0,0.13504702194357368
3675347.0,324500.0,0.20185630317149322
3675498.0,294000.0,0.22427440633245382
3677101.0,307400.0,0.0538627269929209
3678716.0,359450.0,0.05751691674021771
3681684.0,382450.0,0.08504784688995215
3681773.0,543100.0,0.31533058852022283
3683572.0,84900.0,0.7121057985757884
3683885.0,373500.0,0.04230769230769231
3687265.0,589900.0,0.15728451040644345
3687599.0,357450.0,0.2553125
3688681.0,384900.0,0.30018181818181816
3690456.0,192450.0,0.21416904859126173
3691153.0,387000.0,0.04594594594594595
3691592.0,344700.0,0.2315112540192926
3691988.0,294000.0,0.20519059205190593
3692791.0,430000.0,0.21818181818181817
3692860.0,320000.0,0.04918032786885246
3693359.0,1157500.0,0.033482142857142856
3694832.0,191900.0,0.2793333333333333
3695396.0,211250.0,0.5089285714285714
3696588.0,184994.5,0.07502287511437557
3697938.0,340000.0,0.07936507936507936
3698716.0,297450.0,0.16647058823529412
3699149.0,196000.0,0.08888888888888889
3699321.0,177500.0,0.06287425149700598
3699733.0,337138.5,0.021941497423461655
3699952.0,185000.0,0.06941649899396378
3700791.0,157450.0,0.8400954653937948
3701174.0,185000.0,0.7289719626168224
3701690.0,184500.0,0.2148902761288346
3701722.0,199500.0,0.33004433481116036
3702164.0,431167.5,0.6908529411764706
3702416.0,65000.0,0.4578815679733111
3704202.0,299450.0,0.06946428571428571
3704640.0,402500.0,0.3421140380126709
3705085.0,472500.0,0.05
3705483.0,575000.0,0.3817204301075269
3707063.0,786750.0,0.34487179487179487
3710875.0,797500.0,0.37856525496974935
3711171.0,435000.0,0.20866907474298416
3713951.0,327400.0,0.14877192982456142
3714122.0,191900.0,0.0372972972972973
3715134.0,187000.0,0.010810810810810811
3715674.0,349750.0,0.16583721945739818
3716479.0,197500.0,0.46296296296296297
3718465.0,178450.0,0.2068888888888889
3722012.0,317500.0,0.2060778727445394
3722836.0,353750.0,0.415
3723340.0,497500.0,0.7155172413793104
3723589.0,417500.0,0.18932038834951456
3724042.0,129875.0,0.8669994879672299
3724246.0,189500.0,0.17884914463452567
3725552.0,195000.0,0.09302325581395349
3728769.0,450000.0,0.16263490882024562
3729886.0,400000.0,0.23076923076923078
3730041.0,637500.0,0.20212765957446807
3731014.0,1632500.0,0.16282051282051282
3731793.0,650000.0,0.08333333333333333
3733257.0,442500.0,0.1323529411764706
3735758.0,670000.0,0.09581646423751687
3736477.0,739000.0,0.25254237288135595
3738569.0,1060000.0,0.152
3738629.0,617500.0,0.012295081967213115
3740826.0,223000.0,0.8017777777777778
3741959.0,187500.0,0.1610738255033557
3793167.0,991485.0,0.4938820826952527
3794003.0,286000.0,0.37142857142857144
3794159.0,222500.0,0.007243096423721141
3794446.0,352000.0,0.06133333333333333
3794978.0,389950.0,0.5598
3795243.0,406950.0,0.25995635570103653
3796520.0,397450.0,0.14508496450849645
3797055.0,439900.0,0.01146067415730337
3798786.0,355400.0,0.11062847071397099
3798957.0,206400.0,0.49902912621359224
3807302.0,322450.0,0.18367088607594936
3808778.0,297500.0,0.3079785996743429
3808902.0,407450.0,0.3359016393442623
